time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1763368438343243800,154.18224389648438,1.4167318714972876,-0.668441798940822,-0.1847817158056835,2.208818919889953,0.626059701965569,0.3564976243421957,-1.3200093973442355
1763368438353269800,154.19226977539063,1.4080447465953736,-0.6661954314673693,-0.18625812168572337,2.2241288772021903,0.6202313538260669,0.3698711095650947,-1.3023101834674622
1763368438363294700,154.2022946777344,1.4016552712982742,-0.6642553918614318,-0.18981642496921802,2.2343011000806507,0.6170835905604841,0.37675245295449855,-1.297290317305956
1763368438373320000,154.21231982421875,1.4912595156581718,-0.6734306344771126,-0.18795146691338532,2.3228352571866577,0.6071861300228923,0.37747910805608104,-1.285900675151394
1763368438383345000,154.22234497070312,1.5872449424064583,-0.6848070537293949,-0.18287218832437782,2.4049090037966803,0.5986198707547642,0.37316395602680785,-1.2742822333907462
1763368438393369600,154.23236962890624,1.6465749790016548,-0.692055955466558,-0.18017515961335115,2.4576683346386012,0.5922620375851395,0.3712426654285122,-1.2647570627481326
1763368438403395800,154.24239575195313,1.6841305468111438,-0.6963286265519173,-0.18119201032885165,2.5041468168993295,0.5842652613894662,0.3754064082799678,-1.252348504533298
1763368438413420800,154.2524208984375,1.6917407248946557,-0.6963555020682958,-0.18537992238574577,2.528855870486914,0.5787286308550684,0.3818331164160576,-1.245543979616621
1763368438423445800,154.26244580078125,1.6693617088450663,-0.6928343711513942,-0.18907916625703272,2.521831967370386,0.5777506194080146,0.38785818271531775,-1.2445211403036853
1763368438433470700,154.272470703125,1.6268906795766291,-0.6877499668431954,-0.18957065749687985,2.4858885002777567,0.5811327909560315,0.3915963043654678,-1.246322017753873
1763368438443496700,154.28249658203126,1.570390581540485,-0.6820897178324291,-0.18625129587092093,2.4248570758012487,0.5884325658365008,0.3921877872931889,-1.2494738235899143
1763368438453521700,154.29252172851562,1.501215230376393,-0.6758014714832022,-0.1800052380428539,2.3432638698575494,0.598562792628989,0.39065728401149385,-1.2521486539227293
1763368438463547000,154.302546875,1.4209797219060574,-0.6686782290055937,-0.1718881099773628,2.2461291700373143,0.6105432513292638,0.38802167176105534,-1.2529368617409469
1763368438473571800,154.31257177734375,1.337005936278779,-0.6606964164541252,-0.16470873302019237,2.1481431924863617,0.6222763421179287,0.38616485441750004,-1.2515777771607932
1763368438483596800,154.3225966796875,1.276971888541682,-0.6537612607858465,-0.16086378399636747,2.089753024852068,0.6277858003279662,0.39064568737257965,-1.2422907971937245
1763368438493622800,154.33262280273436,1.2413479686375544,-0.6485505750090543,-0.1582807588596811,2.063390509405325,0.6289119568868805,0.39849610101785193,-1.2282753370110577
1763368438503647700,154.34264770507812,1.217896345330137,-0.6449036034899067,-0.15453415239265042,2.044409815702556,0.6298021325475128,0.40443535869580516,-1.2148624695741583
1763368438513672700,154.35267260742188,1.2038089496557476,-0.6428516717898918,-0.14963169780228303,2.0280591005521926,0.6312115809689354,0.4073378735637502,-1.2039194191988873
1763368438523698000,154.36269799804688,1.1968885976180472,-0.6419464417959809,-0.1447921993501589,2.0159551482231794,0.6325499545257995,0.4084366383833216,-1.1955115096214464
1763368438533723000,154.3727229003906,1.1923313102907431,-0.6412840060347452,-0.14163921936852683,2.0082513030683806,0.6333874849642357,0.4092839679498829,-1.1898248341816446
1763368438543748900,154.38274877929686,1.187887977928655,-0.640402805996798,-0.14053545804806913,2.0049503694955093,0.633473495078436,0.41090781660045156,-1.1859353735383897
1763368438553773800,154.39277392578126,1.1772516322796172,-0.638687582503924,-0.1401168695004354,1.9961491903602238,0.6343574715930914,0.4123541445171435,-1.1833264545262487
1763368438563798800,154.402798828125,1.157120239288677,-0.636170250949263,-0.1384354213515576,1.9719185385301725,0.6378835134401067,0.4113729591853809,-1.1823594407820706
1763368438573823700,154.41282373046874,1.1337954947845827,-0.6340381472048157,-0.13433863774050797,1.9342901555027499,0.644041772583384,0.4063975375981129,-1.1833684417310262
1763368438583848700,154.4228486328125,1.1132930807050423,-0.6329092598105818,-0.12849838222138535,1.8918601007504108,0.6513454071841659,0.39832549613688284,-1.1859428285135258
1763368438593874700,154.4328747558594,1.0974109404163392,-0.6326065382745292,-0.12220283159849041,1.8516258104470615,0.6583834045384288,0.38910997857123913,-1.1892661512830935
1763368438603899600,154.44289965820312,1.0854414024879653,-0.6326903044281943,-0.1163147713790148,1.8168388636991015,0.6644397653496206,0.38038620283817487,-1.1923999644838998
1763368438613924900,154.4529248046875,1.0770673609442745,-0.6328213876444363,-0.11116925892268563,1.7898481257557564,0.6690795190545453,0.3735120176034391,-1.1940369420345323
1763368438623949800,154.46294970703124,1.0737752713683892,-0.6331385276046597,-0.10700352228220451,1.773065475254862,0.672016289383891,0.3688903076396071,-1.1941515649514174
